RRN Network: N=5000 degree=20
20,2970,1759,3599,4764,559,1265,897,1787,4541,4161,3750,877,946,1383,4895,4354,696,4904,3660,3608,
20,3719,1286,2594,4813,718,3797,1394,4037,2671,1022,3451,499,3492,1133,11,3488,442,2224,841,4262,
20,1403,87,3252,1422,2391,1470,1814,2842,4239,3944,2511,4752,4246,924,2099,327,769,177,2912,3779,
20,954,2796,184,4588,4874,4220,610,4824,1293,3845,4343,3975,3154,4199,4061,2668,4847,2203,2497,4730,
20,268,1819,2279,4212,1899,1252,1436,4014,4581,851,2383,3787,3278,2072,923,1251,3437,1845,3625,1642,
20,189,655,3974,4451,2590,4522,2467,3491,683,1732,1564,4652,2104,1439,2397,3853,2626,2222,3137,4695,
20,3723,731,1155,46,2752,3011,257,4107,2607,2356,193,758,2169,3109,1910,2883,4493,575,1768,4895,
20,3038,4323,1499,4922,3474,3156,4974,4691,1388,1034,4269,4578,987,1205,3992,193,113,1742,2522,1722,
20,3633,1119,708,4951,3526,3418,4804,3317,1913,4028,2132,1280,985,4106,340,1936,3468,1680,1723,1736,
20,3221,3559,2820,4921,3840,4466,714,3589,2561,1592,109,4288,1674,3638,3302,1936,4717,3230,179,2892,
20,2263,1890,2426,1877,3625,2527,413,4032,3784,1626,1309,1856,4622,461,1268,253,3080,4070,615,1335,
20,3673,2581,3082,175,2037,853,3175,1403,3572,4326,1611,4688,241,1,1058,3801,1932,1136,1102,271,
20,1800,2376,3115,2583,2309,794,2178,1895,4772,3259,3395,487,2711,585,505,1083,471,750,2528,2742,
20,338,3607,1902,4308,1824,3416,3640,4635,2206,1406,3264,732,4401,2129,3000,1886,4024,535,696,474,
20,537,4593,2542,1672,2852,1882,4559,4109,4822,3933,2895,1626,1712,2114,538,2657,3774,4300,1022,2237,
20,4279,3395,456,2642,3898,844,1510,3760,3018,4512,434,3323,1292,1680,1003,3147,3648,1542,1267,4229,
20,92,1327,1404,2783,3155,4626,2801,2737,1162,1914,3283,2080,4146,321,2545,1045,2165,2231,61,1654,
20,34,19,53,2028,2772,4066,4515,2303,2740,4490,1524,284,1914,635,876,2096,498,629,4482,2959,
20,3947,2598,1233,2873,936,3650,1623,4941,2105,1371,1037,3591,3922,4037,2691,4292,1395,2426,3068,1672,
20,3661,1792,17,2124,1271,502,2194,3097,4007,4861,169,1522,3093,3566,4246,454,1094,4336,4619,4571,
20,682,3791,4992,4236,3759,816,4816,4881,1195,4792,4249,963,2363,1236,1190,3539,4809,1324,78,3523,
20,1366,678,3970,1054,2776,2445,3578,3121,2720,2441,1769,933,3020,1112,3561,1111,4708,2103,3987,4242,
20,421,1954,2748,4554,878,2056,1946,4410,239,1396,3780,409,926,4778,1608,3039,324,4216,4610,1365,
20,1825,3784,2341,3927,3018,1568,3334,4706,3587,4533,2569,685,4203,1700,1913,863,3433,2279,4671,2710,
20,2939,1951,752,2709,2655,2752,3509,2760,4752,516,706,3345,4364,2077,718,100,2587,4267,3744,2848,
20,2514,2781,3488,567,3532,3217,302,1400,1144,1642,3962,3954,502,642,4855,3060,1919,437,2163,1676,
20,2952,755,1331,2175,4370,4653,2034,4470,2105,3443,4281,1227,3578,2313,2238,4308,1776,2447,3252,2972,
20,2223,2824,2183,227,817,4140,1876,503,170,1627,3270,385,3226,137,1594,2004,1463,2641,4390,881,
20,3167,4395,4075,1871,4314,1308,4388,3107,287,1422,1765,2390,2598,3864,1881,1178,4443,2213,2074,2224,
20,1930,1484,4907,3038,4029,2581,2494,2064,4442,1162,432,4969,3040,3997,2247,3263,2960,4821,2428,1732,
20,3387,4443,3945,3702,4949,620,180,153,3301,1558,1551,3607,1184,366,2757,1405,3988,4261,4940,3922,
20,1998,1901,260,3339,2915,2569,1064,1483,3415,807,787,711,4696,3045,2253,2565,2578,309,374,2340,
20,189,4703,2493,3824,3011,4289,3219,4306,373,4698,3873,1003,3923,3091,1162,2067,3926,2570,2474,1497,
20,59,995,2086,3343,1868,484,1786,4776,3966,1220,3514,2026,693,2951,1540,2494,2820,2321,574,980,
20,17,1590,2361,2551,2325,980,1424,2365,2956,693,584,221,2069,3448,238,3114,959,2807,2592,3929,
20,2865,734,4127,4822,3678,3000,1590,2533,1085,1402,3945,4163,638,1783,4401,4245,951,264,3098,4725,
20,2562,4902,2874,1644,3081,1464,1417,3358,148,524,64,898,3134,491,956,2174,1957,3809,1021,3502,
20,4097,3120,4435,4670,2543,638,1116,1263,3440,4079,3457,1641,3341,2809,4628,1636,2564,1622,4453,3455,
20,2336,4797,1309,1656,194,4967,510,2728,1643,3274,4102,3631,3278,3423,2577,2460,2034,775,982,2078,
20,3253,1593,2532,2210,4099,2834,4567,484,4143,2113,2199,4970,3490,1745,1364,1083,3269,1908,1814,2936,
20,3480,3874,2869,3348,3067,1455,2667,2129,2168,4468,1924,4956,113,1407,2082,3491,1229,2065,1788,4567,
20,3175,3355,1377,371,3011,2843,1274,3434,2068,3951,1069,2758,2567,1210,2825,4766,937,2269,2302,3704,
20,3152,3567,1699,3855,1761,4644,4903,4596,4361,3193,1568,610,1099,2623,756,4034,642,2563,1142,2329,
20,447,1857,65,4718,2545,3635,3937,582,4962,525,480,1146,632,2415,2504,4660,3504,2012,1053,1686,
20,3848,2183,849,4994,1995,2528,4865,815,881,2371,3830,4174,534,89,1660,2505,2608,4747,2064,3902,
20,3000,1256,1306,752,4734,1467,1813,4732,4135,816,2851,2767,1348,4473,1643,4637,2512,1794,3525,4218,
20,1724,1106,4323,1378,1190,1717,2429,6,3935,4791,3195,2080,2368,3686,1040,3597,4329,3260,4292,4130,
20,1681,2327,637,2706,3139,3814,3346,2039,2406,1297,1951,1821,2211,1362,904,3824,4798,4273,284,2576,
20,1243,4190,1113,246,3966,912,1401,2644,2810,554,2725,4047,4724,2039,3352,1866,1522,2764,4843,3079,
20,4370,2739,4958,2535,873,2636,594,3804,3823,1539,4286,2659,2988,1527,1344,4625,1717,4428,4105,4906,
20,779,3352,4615,4991,3963,2920,4327,3995,3849,3623,4155,94,3524,3315,4209,819,782,1378,3711,1606,
20,2689,2163,2502,4229,1996,2849,2452,2204,4574,1440,106,1782,3776,2712,4237,4925,2040,2111,4514,2120,
20,3219,3830,4150,3936,1067,115,2705,4772,3185,3347,2753,1234,1697,3798,1138,3147,2495,488,4844,1593,
20,3513,2541,17,433,1882,1082,2981,3953,1650,3337,233,3811,3368,4632,1738,3218,422,1883,4140,552,
20,688,4465,2508,1993,1122,2822,4802,1603,4452,1766,3000,2025,2205,1294,906,892,3276,2973,1221,2592,
20,4142,1998,2476,3756,527,4813,2459,4633,90,1243,79,3253,129,274,647,1242,1483,3073,917,3099,
20,3804,863,1001,3294,3612,3401,173,4906,2683,972,2196,298,512,3725,2404,4856,1293,1560,1452,2928,
20,4657,786,2714,3513,803,1469,1894,2644,635,1000,1468,4376,1189,3687,833,634,4488,4072,3473,3625,
20,3834,4375,4669,1908,1919,550,3935,996,1713,1139,1105,3442,1297,3402,2415,991,3148,529,627,391,
20,2071,33,2688,2192,3326,250,985,2339,4731,1606,3482,1073,60,1568,3936,3572,361,1740,2614,3290,
20,2708,2954,2885,4522,1741,1664,3405,2372,4480,4379,547,4224,59,3398,1578,470,1775,1572,289,4693,
20,3831,4248,1877,3085,1560,2542,721,4349,561,4637,4973,950,3438,2114,344,4056,3264,1336,16,3679,
20,4674,1204,1797,1771,749,2114,80,3065,1961,3779,4525,900,4922,1524,2955,4309,1706,4803,4227,2092,
20,2244,4536,1419,3828,2200,3042,4838,3241,1386,3057,2859,4254,3480,3794,3201,1101,1758,1521,915,2595,
20,3673,1114,4801,2590,4675,3397,2761,305,36,654,3640,1685,1050,4058,3351,1830,1004,252,2893,3127,
20,478,1598,43,2801,2482,2077,3472,1258,1213,2003,3760,584,2824,1691,4951,1885,3374,2647,4089,611,
20,4352,1272,3512,456,193,2059,2967,3314,3455,4417,3809,2884,1620,1127,1883,1741,4994,4677,3803,2042,
20,2028,441,4285,2232,4427,1839,3454,2073,4885,3871,3384,576,4430,1431,2392,535,177,964,2779,1751,
20,3797,926,4540,624,4937,1902,2466,1370,2629,3409,4701,3791,4113,2618,1716,4842,3325,1413,1465,4571,
20,4245,1650,1676,3236,353,3889,4617,339,2134,293,3768,1563,2169,3988,4325,721,4708,2696,2230,2503,
20,1306,113,4917,4310,3383,2884,2449,521,4072,3175,2759,2661,898,1044,4730,2897,2644,4702,4911,2001,
20,3109,398,1811,1981,3291,3298,3379,4467,236,1334,567,4943,180,3198,4117,2086,4448,715,1919,2507,
20,3450,3201,2882,4778,446,3890,1854,4550,3299,859,3451,2414,3400,3258,964,2177,1189,3334,2887,2256,
20,3994,3927,4397,3961,3219,2222,117,2689,3024,4614,4436,1254,3406,1690,1136,3586,2726,4532,3571,1932,
20,962,2493,4774,941,3076,3251,1482,2332,2909,3931,722,3170,499,3219,1293,3854,400,1651,2569,893,
20,4691,2468,2237,337,1608,3634,4122,4885,764,4704,3119,221,4598,2568,3274,4060,3669,4493,2248,4084,
20,2566,1411,4069,2052,3946,3783,2552,4336,2632,4731,2400,3588,749,160,1550,4750,1088,2604,1019,4778,
20,421,4744,1209,2070,1926,1011,1443,1873,4078,1486,4287,2314,2094,1705,1018,4671,2323,4992,758,1239,
20,414,4230,3863,411,1152,1677,2100,1338,1718,1061,1966,2706,4296,3817,4017,955,4387,2752,20,3649,
20,3047,2503,4209,1504,1248,4372,1834,4915,4504,3409,3762,2458,2495,2290,4739,552,3758,4337,55,1730,
20,2421,218,526,1815,4132,3207,2669,4579,3864,62,1946,2771,462,257,4500,1070,3051,4823,3155,299,
20,1894,1122,166,3936,2250,573,1552,2107,2376,4006,4939,4636,1156,3628,997,4319,1463,1494,500,920,
20,3023,3487,1596,2395,3887,4890,4581,4727,1444,2218,4437,3461,4525,1812,4543,4699,1068,2312,1088,2044,
20,2035,4948,4938,4530,1148,310,4556,4152,288,3964,4486,2500,2387,4958,4341,1942,2915,1975,4286,3581,
20,91,2869,4048,920,1496,176,4635,4538,4949,1370,1019,1597,600,3350,964,2873,3102,676,4172,1982,
20,4904,2468,3621,4528,3151,2939,3114,3088,1025,4293,1145,3774,646,4622,4368,3228,3800,1322,220,2326,
20,853,1773,4347,1452,4940,3651,4597,2385,3362,2641,2872,1750,269,3676,1770,4244,3964,4055,4449,2570,
20,312,2701,2847,2,4465,4412,3710,1754,1899,3815,4490,2080,3460,4170,3948,1165,4478,4467,4902,2356,
20,4078,1563,2584,2285,3594,3396,4690,1871,367,2211,1643,1523,547,475,2767,2212,3076,112,4839,4592,
20,382,4855,3581,2729,1279,1555,109,2636,1476,1211,239,879,44,4224,1796,4282,567,1857,2590,4236,
20,2778,911,2056,1441,648,3984,4657,4626,3415,55,616,3098,197,2614,964,716,510,1272,2097,1438,
20,84,3713,1212,981,487,542,1439,350,836,3045,4015,2217,4858,901,2013,862,3185,2643,1473,1225,
20,4523,100,4597,16,843,804,872,4952,2694,4319,1052,4763,1000,4994,3940,440,4137,3620,2772,1691,
20,3522,3099,4143,4307,2221,700,722,2637,3695,2172,3531,3742,1492,1300,1346,2219,3618,4894,419,1131,
20,1855,371,4896,3451,474,4243,209,50,2805,2676,1849,3095,678,950,908,4086,2510,3053,2524,3564,
20,4188,345,2047,1070,730,1993,3058,2170,1801,4298,368,2854,3261,2500,447,2434,4120,232,710,4973,
20,4600,4134,289,4951,2835,3286,4691,1696,3851,1616,3480,4850,1747,582,1952,4475,329,3049,2736,253,
20,3218,3422,704,560,3285,1880,4988,3681,1716,3959,2873,4064,3402,3580,628,4215,318,4543,3020,1879,
20,3211,2019,942,826,407,1143,4610,1468,4213,3322,2107,1159,4815,984,3981,2362,3140,3066,1396,4977,
20,2738,835,901,1024,841,3316,4410,1196,4496,2246,4511,3563,1908,2852,4895,885,1382,225,4269,1332,
20,1481,92,3996,4670,4313,2830,3884,4101,4366,4990,1773,4704,1236,2444,4940,24,3298,2974,2273,4547,
20,4998,1720,3427,4171,4933,1454,4505,4193,4789,3516,2756,3069,3741,645,2661,1167,1954,189,1553,2606,
20,2560,1015,380,3264,2185,418,1068,2111,2484,4671,3833,3728,663,485,1746,3285,2816,2706,3143,461,
20,387,4144,4576,980,1542,1177,4138,2443,822,4675,3351,2654,2543,1451,4179,964,1716,2486,1198,1053,
20,2642,309,3832,2481,3270,3495,2031,3891,2590,936,1090,3612,4036,2201,3890,4450,1485,3992,2799,2686,
20,1985,1898,1708,2681,1010,1886,1457,4745,880,3538,4653,1681,3141,2284,4568,416,352,3849,3563,4205,
20,3458,4536,2074,4970,4583,4354,1211,51,914,2094,2610,908,2225,2915,2749,335,3224,4736,2160,3207,
20,3746,4141,789,2952,115,852,3862,1756,4593,1212,3164,4929,3181,325,3166,3903,3942,2380,1751,2769,
20,3896,4481,4067,2654,2640,122,517,4852,4218,1147,2226,3819,3481,1494,2230,2829,2624,3457,1442,3100,
20,882,556,1047,579,251,2207,89,3989,1305,280,4562,9,1032,841,2375,1386,815,663,4488,4101,
20,2022,4653,3003,1271,176,4650,2855,4999,1216,197,4734,3128,1689,426,4373,2927,3590,882,2865,4793,
20,3678,4881,1692,2468,2928,2078,482,4238,3805,4925,447,4922,3114,1406,4002,1412,2668,2432,2499,3658,
20,1564,4893,1105,2020,3812,3246,3463,4663,1226,3995,3556,3187,3598,2786,2221,3593,655,2041,1092,88,
20,196,4116,4544,2225,70,433,3196,4468,1149,1927,2221,2223,4533,4150,40,1507,4575,7,4582,3328,
20,4772,4372,1802,2996,4330,344,1392,4235,2132,4236,4149,2981,2766,1941,319,2838,3780,3702,4621,1126,
20,4025,3923,4505,107,853,3740,2864,4777,4369,52,4035,802,4174,4509,1790,786,3873,4378,2661,2743,
20,267,4709,3506,4509,3591,4567,1546,4955,3978,1829,2299,4605,3964,3608,365,1063,2949,3789,2578,552,
20,2918,4228,2978,298,1512,2623,4532,73,4243,1652,530,3875,604,4291,2651,1010,1863,2680,2335,4703,
20,4596,3654,4235,3972,4710,4290,3067,836,1941,224,4294,4307,993,352,3082,257,3587,496,3043,2579,
20,762,4281,4048,1098,2823,1987,3578,4297,172,1658,3799,3113,1178,2486,1832,355,3330,2344,1623,2537,
20,3613,3980,1183,2136,1267,1012,3901,864,480,2934,2597,828,669,2141,3925,4357,165,398,155,843,
20,4842,2958,1922,391,3893,3263,3342,2231,3576,4713,3547,4899,2282,3713,1568,2780,687,969,4799,1532,
20,4327,2568,1594,108,672,3088,2855,722,4161,1929,3320,4326,3100,1527,3561,1499,2535,872,2241,624,
20,3075,1951,716,1653,849,3832,313,1167,4045,1120,2980,2585,2201,1596,562,4010,1963,4562,4154,4759,
20,3838,832,3329,4232,3875,4174,2566,4714,4772,1440,2229,698,628,848,3626,1198,3377,2063,4138,330,
20,4329,3533,3550,2617,4898,1449,1400,4234,2965,2460,4291,3213,3169,3381,2931,3236,4392,2557,1435,1751,
20,583,3249,3462,3737,4150,2732,657,4147,3574,490,3995,4110,2311,836,2150,3744,1040,4423,4535,3235,
20,4744,3728,1452,3248,3284,2322,1179,1113,1205,1366,4606,2712,3070,3043,2048,2234,4046,856,2496,2923,
20,4744,240,1668,178,3485,1780,4725,2267,4061,4975,973,1802,2886,4014,3409,4551,2580,4808,3124,2738,
20,3599,1258,1136,4552,800,4127,2145,4869,2596,4693,1650,3157,55,2431,2298,3606,301,4192,1901,1187,
20,2581,4739,462,2081,793,886,1913,1100,2838,476,4575,2797,3895,986,4586,3836,1642,1962,1087,2085,
20,2296,1412,1769,1667,3536,3289,753,4419,4617,4377,703,1024,3818,3769,1312,3192,2646,1099,2427,2233,
20,4869,2943,1065,3648,3144,3681,1615,2652,188,1914,3859,667,2185,3797,2048,779,1900,2204,1185,218,
20,3324,3849,1288,3691,4539,1217,1421,1394,3139,2849,336,2271,4618,2266,2743,4443,881,1293,2392,2326,
20,4079,1110,768,2489,967,3193,1071,4512,4245,2266,4827,4043,1643,170,4881,3053,1200,649,3598,1893,
20,2858,4884,2989,2957,3107,670,2491,3886,1192,3705,2393,438,1887,4142,1225,2329,3840,2877,268,4209,
20,3516,966,3082,525,1763,1830,2975,3718,3860,1684,1376,2582,1554,1487,614,4719,2269,865,1396,3450,
20,2148,2968,2741,2866,3057,1347,744,4212,913,3219,2550,1098,4012,2151,2030,533,4858,27,3009,685,
20,1335,520,4094,4570,2531,4891,503,1983,3381,4486,4363,1755,1585,2737,3015,1150,4865,2409,2653,1241,
20,3451,1805,1895,1370,4887,4204,4524,4441,1638,2076,2243,2688,4089,877,1259,1738,1780,4977,4276,1759,
20,3355,3744,1223,3814,4122,2829,4394,1556,4677,3645,1384,2200,291,279,3506,4331,4810,2146,776,1226,
20,3287,2219,2399,1339,3688,4175,165,1267,1450,1950,4575,3696,3556,4430,4956,339,992,3961,3371,323,
20,2621,2792,373,2859,969,892,4587,2913,2814,1198,3770,3666,933,310,288,2841,2484,1616,3414,1682,
20,3976,1165,2876,1793,166,1474,3105,2558,3992,2908,224,2675,4450,4912,4625,2874,2272,1952,848,890,
20,4858,4437,4024,3879,1823,4524,482,520,1515,2626,710,814,4789,4773,2828,1104,1007,3580,4770,495,
