RRN Network: N=5000 degree=20
20,3696,1229,4491,1393,280,4870,3083,1930,395,4367,1077,983,1598,3929,2366,2980,638,265,1814,2854,
20,4009,4641,2498,4901,875,4080,692,4339,3147,26,482,2136,2399,4050,1927,1200,2285,3186,3837,2854,
20,4249,3695,2556,3848,4761,1204,4736,4929,4720,4930,62,2039,2906,3727,4813,4942,4870,1524,2050,4350,
20,3663,458,155,2785,3625,3689,3412,4560,283,4589,3438,3545,4052,776,2811,3093,3112,4318,1090,567,
20,341,4405,493,3361,3400,2630,1982,4025,1587,1579,359,955,4609,580,4146,14,1508,4947,988,3241,
20,1292,3747,4252,1085,1810,4569,1121,337,4334,1425,2433,71,2962,1679,4721,4442,4598,1655,1693,1436,
20,4093,1315,272,286,1885,4559,2150,2350,2090,1806,4079,3323,1619,1497,2800,1062,3121,4172,1344,969,
20,4100,3817,1864,539,534,2133,4659,1557,1408,4330,800,4322,4856,1329,1892,1076,1075,4977,2411,4597,
20,2340,1511,797,3200,613,1165,3134,4570,4086,794,4039,4955,3838,2396,4651,1387,3995,1717,1553,4031,
20,454,2323,2552,3935,4139,733,3249,2449,4476,4830,2096,1012,693,3178,3078,4501,4352,3005,2374,3641,
20,551,4261,4681,4921,4417,2479,4327,2006,965,4559,4873,3565,3723,3165,3491,459,4584,2200,2935,2893,
20,1194,964,3978,1507,3231,4512,2809,4254,342,3709,1991,4910,2872,3924,191,1738,1514,3346,1736,1727,
20,827,2464,4445,316,781,4377,3652,3414,1745,4031,2653,848,808,2058,1609,2632,1690,2056,2792,4562,
20,722,3379,2474,1342,2744,4700,3421,2564,1949,2243,3306,3852,2836,2559,4476,2425,2036,2321,4177,1034,
20,3507,2881,2622,3869,3981,3106,1648,2854,3127,2002,1320,1539,476,3926,4,651,4670,911,4036,4569,
20,73,2993,4135,1255,2271,2580,1548,4282,4736,249,2901,1856,3201,2711,2051,4039,4487,3395,4535,2730,
20,4543,1904,1152,3485,2264,3996,703,4150,3733,1511,2057,1851,701,1385,160,951,2769,343,1770,1796,
20,4170,3291,4356,4645,3071,3696,1366,2317,1721,3281,2035,2182,2784,300,281,1180,2993,3539,4982,797,
20,3625,3069,3043,1670,833,4509,4953,660,3734,3551,1658,2129,4410,4993,1638,3999,2621,894,1257,3664,
20,2124,577,2260,3035,1601,4095,2042,2174,2074,2388,4029,365,3374,1593,136,1002,4584,3965,3639,571,
20,3910,3681,2768,4787,4025,4808,1855,355,1503,4144,242,3490,1226,324,2761,3231,704,71,1962,856,
20,916,701,3485,3687,666,1527,2394,1276,3048,3659,2004,4365,1868,3359,1842,812,743,4427,3542,741,
20,1612,437,1298,1534,1140,3246,400,4256,3759,724,3563,2514,881,3180,1468,2188,3605,1392,4116,2204,
20,984,3438,4319,829,3736,3463,1732,170,2222,553,4450,2601,620,1522,3551,449,2953,4654,1945,3203,
20,3146,2039,1139,977,3049,558,2432,1012,4857,3805,4587,2069,2144,442,3977,3959,2410,3981,4231,3800,
20,1200,2190,1017,1928,521,448,2780,1919,3912,2929,2424,3388,3281,3453,1691,2497,3532,4610,2907,4499,
20,2170,4072,2603,1642,1731,4940,4498,2543,4584,913,4559,1,4923,4425,3112,3236,1574,2417,3599,625,
20,3319,1513,1535,3212,3112,568,4320,3367,80,374,38,4286,1626,87,4174,1231,3574,1227,1019,3921,
20,1297,2264,3202,2886,3960,3384,4757,254,4554,4256,2185,299,4952,4979,2904,1183,3731,4201,1807,1973,
20,2238,1123,836,115,635,3326,3565,905,3882,4038,3201,1476,3040,4236,4507,1894,4140,1434,1790,1666,
20,2056,528,709,3566,871,378,1979,2500,2789,2237,879,1754,2234,4420,2246,3383,2429,2723,4169,3957,
20,4275,4444,3279,1117,603,550,2886,337,4353,941,2200,2882,2398,3050,615,1917,4038,2063,3878,523,
20,881,2404,3817,1172,4966,1118,3715,3788,3152,617,3665,1136,2671,2436,2156,1396,3634,2302,527,4863,
20,1597,4272,2883,295,237,1492,4225,1139,1092,3474,4937,3138,1581,3344,1053,4870,1471,2576,3708,785,
