RRN Network: N=5000 degree=20
20,231,974,1200,896,2523,2547,2526,802,1568,4457,1742,1619,720,2990,3740,2237,3120,3797,2624,624,
20,2270,3513,2436,228,4315,2066,1625,205,661,2083,3967,1147,3534,1489,4622,1254,1020,2719,547,2606,
20,93,1794,211,4877,4203,3252,3599,1213,754,724,4008,2548,3070,804,390,1272,4741,1885,3111,287,
20,1247,2908,1678,2815,3892,4797,4322,4518,1129,412,1983,3031,1272,2484,1746,3005,2656,2868,2686,2875,
20,1157,3259,2117,4685,3988,1780,4495,3372,3997,364,2964,2119,3993,173,14,1156,1573,3962,3759,3697,
20,1057,2273,4735,3569,4177,3397,3883,848,364,4134,322,2727,4620,1276,2175,4233,917,921,1585,2010,
20,2419,4950,2199,4035,4670,1733,870,2996,2693,170,3106,367,4892,425,4668,4534,4341,672,2345,3610,
20,2051,2676,4600,3029,3455,2326,2169,3532,2349,1134,2327,1567,765,777,3013,4771,4119,3981,198,3017,
20,818,348,788,4564,1980,4903,3085,3193,4654,1706,2531,4823,3776,2489,4111,3238,1488,953,783,180,
20,1823,2830,950,508,570,462,875,4232,815,2654,4912,275,4883,4710,3092,371,2651,4109,936,2126,
20,2939,4204,4198,2367,3445,4148,3604,2095,1217,3997,4006,3823,1628,1126,2321,2976,4898,4981,3192,4140,
20,3969,3100,3806,3212,4361,4388,899,4818,3396,934,4449,4699,3103,3010,808,1284,1886,395,3849,2810,
20,4126,2568,98,3483,4297,3386,4044,4636,3695,2641,1981,2889,995,4634,2409,4010,4845,717,3791,562,
20,3431,4920,3017,3357,327,4546,1619,4726,2649,4777,4997,4542,4646,2523,632,4945,4073,253,1005,581,
20,4016,2448,4954,2341,3164,1267,3872,4298,2539,4864,3283,2720,4,3227,2386,4347,2887,1132,2798,370,
20,4560,3851,4278,4750,1691,1457,408,3769,547,3031,1556,1026,3517,1006,974,4764,3860,1321,2871,940,
20,2317,4481,790,3543,484,3442,983,857,3188,1823,4743,1465,1335,1431,1311,800,400,3724,3202,3225,
20,4465,3217,2471,3084,3392,1529,3386,1139,3199,4804,4824,4954,3382,1368,4351,3674,1364,2940,4173,3818,
20,952,2103,3057,983,2643,2212,934,3688,4297,3619,2268,3631,1570,263,251,3159,262,1210,758,3691,
20,3067,743,3627,2950,3167,2272,3460,2579,4647,4928,511,2825,663,4992,2680,4742,982,476,703,3136,
20,992,3673,2040,2369,838,4917,4306,1025,4163,145,2980,27,2557,3040,1371,426,1156,3792,3656,492,
20,110,2364,2476,4539,4344,4331,2453,3018,2063,997,4735,1071,3198,1879,4038,4342,3363,1499,381,2995,
20,1198,4315,4485,4870,2877,2477,2033,4241,1209,3816,4345,2080,4895,2808,881,4334,2722,1508,2799,510,
20,4113,1675,1864,1853,573,1815,3834,682,806,1558,4572,4101,4281,1704,4347,352,93,3130,4394,4552,
20,1906,1995,2912,387,1850,1448,2530,1121,1045,3416,1089,4128,2040,2386,1508,4625,91,125,3253,2389,
20,4593,654,1932,1203,4972,3380,3349,568,804,1403,3115,2623,454,4260,3453,2911,4706,1969,2144,3464,
20,4097,1127,1512,711,29,290,1257,75,4583,4158,426,1446,4950,113,406,3130,816,398,3479,2955,
20,4630,4612,618,4691,2892,3299,2732,3040,3792,2443,448,3526,4206,2653,4744,20,4878,4362,2928,213,
20,1565,939,4514,4273,108,4098,2837,4663,4709,1364,1558,1481,373,3204,2767,4106,1299,1821,3966,1739,
20,4326,3215,4536,1912,1616,3198,26,3043,448,4663,2780,3224,3646,4679,625,585,1370,1791,3042,3613,
20,3665,4676,4419,4384,3755,3437,839,1103,3185,1372,2227,328,4076,2575,3617,4890,4746,3110,2869,1468,
20,3728,1234,303,1291,1020,4457,783,3171,662,4323,415,3340,2983,2082,4703,4913,2792,196,1894,1898,
20,4947,84,3423,4951,4207,2619,1012,2338,3993,4298,4086,1620,3435,4599,581,4301,3668,1784,3442,337,
20,3790,1321,3180,3035,3614,2858,4936,4476,145,3518,1256,494,4786,258,1931,211,2692,4639,2116,4416,
20,2926,2533,527,455,3827,2528,4201,3692,734,3914,3789,2909,4797,2686,2395,2651,3635,3705,3191,1323,
20,280,4599,3116,175,3372,1224,1822,3069,3697,1291,636,2542,1301,801,1941,770,941,3179,2009,2590,
20,4828,4587,655,2676,1013,1018,2890,3483,953,891,4806,1494,1106,3526,1184,4629,3787,4398,4240,855,
20,4187,1520,1740,980,3097,4738,4107,4999,2118,4445,1235,4277,1440,3904,4289,2172,1590,1328,2723,822,
20,4394,2817,725,2165,1415,4750,68,2926,2848,401,1244,3340,3813,376,778,2170,322,2339,3020,1578,
20,4937,4551,620,4948,4693,559,1156,1681,4541,4047,2482,2918,408,635,2543,3704,1718,854,2601,586,
20,1956,2982,2779,204,1721,736,1606,975,1497,4054,3324,1657,4350,3647,2876,1904,3464,4174,46,2442,
20,3333,4621,2823,4993,2680,2016,4281,2685,3115,1222,4023,1303,865,1166,4848,2968,2888,4577,3859,3005,
20,322,3332,377,474,3866,1069,4294,2388,4497,657,4103,430,2170,652,3258,3039,109,3106,2010,705,
20,2451,392,3300,649,3745,430,3194,2971,723,3230,1379,3765,2032,2982,2143,691,1327,3295,601,2764,
20,1995,327,89,3135,3412,1854,4816,121,307,1595,728,4754,1317,4546,1503,3237,4214,4444,3699,3970,
20,4123,4256,1667,96,4035,996,1998,3460,290,2481,2662,2676,474,3986,4558,121,4545,4874,4446,3513,
20,288,1344,2603,1588,3163,3997,4766,1624,387,2735,366,71,516,456,40,3759,2242,4901,4614,3894,
20,4279,1634,3772,2891,2636,4916,2620,3504,531,4903,2231,1203,876,106,265,4727,3413,2974,1635,555,
20,898,1501,3306,4651,551,590,3550,4143,1968,2076,1410,3178,1717,3892,2074,1949,2279,4283,651,2998,
20,4140,2726,1714,2231,3980,1553,884,2335,1271,1880,1158,2293,4719,4283,1555,3595,254,2802,825,477,
20,392,1569,3522,3807,3247,2757,95,3169,4131,3044,575,719,3229,2262,2909,4776,4210,2176,203,2822,
20,408,3263,2470,4000,510,1571,3115,4807,4894,1979,1672,4222,3672,3601,3326,2158,2679,3941,4976,1474,
